time_index,pos_left_x,pos_left_y,pos_left_z,pos_right_x,pos_right_y,pos_right_z
28,0.0180168223724448,-0.0159983203773485,0.0699769700707204,0.0050013799821253,0.304998993805261,0.0802956039441409
29,0.0180121128340389,-0.0159974214090874,0.0699727580318361,0.00500220194860587,0.305000457738723,0.0802982768871413
30,0.0180118997253831,-0.0159958484223458,0.069971493276792,0.00499691599159237,0.304997840930054,0.0803009029145497
31,0.0180103712607194,-0.0159939539690661,0.069965420043613,0.00500009299479131,0.305012340782396,0.0803048208319282
32,0.0180049501636055,-0.0159918248642181,0.0699612217859362,0.00500446809187719,0.305000694115916,0.0803171666545522
33,0.0180043717726696,-0.0159879803604771,0.0699556271512694,0.00500328173560536,0.305007337795283,0.0803181507750912
34,0.0180017830706434,-0.0159864725593458,0.0699500200389038,0.00500079956417755,0.305009123113747,0.0803237852033231
35,0.0180036775436209,-0.0159899634136074,0.0699541247417495,0.00499998898778305,0.305003515258755,0.080324802668941
36,0.0180037591367016,-0.0159906401276622,0.0699565694846692,0.00500231667315534,0.305003998463924,0.0803271055861904
37,0.0180048726382091,-0.0159874878142942,0.0699598286675175,0.00500356274770115,0.305001697535553,0.0803352190901434
38,0.0180037597882774,-0.0159836865921435,0.0699570786198814,0.00500535235593613,0.305000984528877,0.0803340255267504
39,0.0180030989451381,-0.0159882506051669,0.0699567918838155,0.00500492797829088,0.305001297865164,0.0803348957942609
40,0.0180009741460149,-0.0159889127427034,0.069956201259529,0.00500374245141332,0.305004565395652,0.0803332089236631
41,0.0179921494610586,-0.0159875423514851,0.0699455896293852,0.00500272558412153,0.304996061945881,0.0803300221750264
42,0.0179806246049707,-0.0159810321460935,0.0699272584831748,0.00499362089736068,0.304999813468882,0.0803127434159657
43,0.0179893496357838,-0.015992568739891,0.0699392933551207,0.00498694652600392,0.305002878594267,0.0803081510610037
44,0.0179904610501901,-0.0159994821674661,0.069948784388563,0.00499353384940322,0.305003671702841,0.0803094677620888
45,0.0179982602918241,-0.0160019270729465,0.0699589801035696,0.00499242632491139,0.305010423815439,0.0803077278142487
46,0.0180015136009682,-0.0159977078113611,0.0699626685183257,0.00498862017927624,0.305006065535853,0.0803009515891799
47,0.017997700534449,-0.0160002895130429,0.0699582487714683,0.00498754264510391,0.305008944995642,0.0802980418790068
48,0.0179806318677199,-0.0159930443774421,0.0699338386674718,0.00498965727788658,0.305019278574367,0.080291826186327
49,0.017982878769507,-0.0159921912757838,0.0699392891091692,0.00499039851819463,0.30501446144226,0.0802980295560274
50,0.0179922825185226,-0.0160031301458506,0.0699550462048681,0.00498695285029198,0.30501814330359,0.0802894576902447
51,0.0180062587031315,-0.0160072092251592,0.069975261673623,0.0049911253355116,0.305022722677367,0.0802873643527932
52,0.0180205348125656,-0.0160049585580976,0.0699984120583285,0.00499055626781651,0.305019434610817,0.0802798217397453
53,0.0180387564798425,-0.0160022359674999,0.0700275438839104,0.00499189968000036,0.305016480928856,0.0802785057998419
54,0.0180536941243303,-0.0160127259935315,0.070054313203319,0.00498861543140229,0.305017615227741,0.0802705937161509
55,0.0180451580111648,-0.0160084481790715,0.0700336414991533,0.00498080210020058,0.305001561428442,0.0802626745195921
56,0.0180230673873117,-0.0159982386818827,0.0699966499763301,0.00497887345674912,0.305011371503309,0.0802588654401834
57,0.0180210443680866,-0.0159922503840946,0.0699962291175782,0.00497738854728433,0.305004170566425,0.0802588025935808
58,0.0180244522567779,-0.0159987941755282,0.0700038109711758,0.00497335989236855,0.304997780680714,0.0802543883514219
59,0.0180342642976924,-0.0160082513019125,0.0700183047079152,0.00496887892028022,0.304992530211091,0.0802488106508931
60,0.0180464270901107,-0.0160282371808192,0.0700408180789571,0.00497305971305997,0.30499588664823,0.0802500909012848
61,0.018020583656671,-0.0160388938002306,0.0700011115865072,0.00497041430315738,0.304992942838789,0.0802453136135006
62,0.0179972866819349,-0.0160447185726809,0.0699657928609183,0.00496532006848155,0.304993823128232,0.0802410530302937
63,0.0179767823044493,-0.0160383060262898,0.0699408041104822,0.00496866018375139,0.30499092760411,0.0802376824446625
64,0.0179835419927604,-0.0160394096715872,0.069946569131055,0.00496537665009579,0.304985967450604,0.0802334846663984
65,0.0180002394103506,-0.0160388464367239,0.0699630152647916,0.0049606446510717,0.304985930358379,0.0802330517648675
66,0.0179953656159832,-0.0160239517822242,0.0699604891477256,0.00496411496814262,0.304978623938582,0.0802359631094155
67,0.0179773562944034,-0.0159940248508614,0.0699255685743071,0.00496736119368583,0.304969373626285,0.0802385746878841
68,0.017940890087036,-0.0159719466779106,0.0698662884307082,0.00496605997772553,0.30496143349999,0.0802368869966545
69,0.0179241675354327,-0.0159599558412977,0.0698444708720718,0.00496438329764829,0.304977226014837,0.0802328373193564
70,0.0179406455464695,-0.0159472736429877,0.0698677490850808,0.00495536960532549,0.304971218635557,0.0802272913078566
71,0.0179469878131393,-0.0159554428605734,0.0698864885588791,0.0049266818441285,0.304967688880342,0.0802069666667858
72,0.0179496575422323,-0.0159654467318067,0.069898668832276,0.0048840786518906,0.304996752929451,0.0801672012853181
73,0.017951590412869,-0.0159688742706908,0.0699070497267923,0.00487954900166687,0.305152583948471,0.0801635155601735
74,0.0179448228031511,-0.0159659310955448,0.0699020063040822,0.00516235996006402,0.304576524787871,0.0798271938128345
75,0.0179506816199929,-0.0159775971546638,0.0699156467199846,0.00553554058733418,0.303469138624375,0.0794798834841315
76,0.017961229079051,-0.0159838785446182,0.069936441792707,0.00628235384747806,0.302275912690973,0.0791114962881235
77,0.0179821692833645,-0.0159910925983143,0.0699663051931125,0.00818999097383044,0.301269226349575,0.0785391232361124
78,0.0179931148038946,-0.01600802258644,0.0699859636035853,0.0116422780194548,0.300259615354717,0.0774088873077277
79,0.0179957349447928,-0.0160105230485858,0.0699937012087072,0.016036469541194,0.299267547484221,0.075332584769075
80,0.0180030049071695,-0.0160308609629046,0.0700003324897984,0.0213621183809946,0.298750010087626,0.0723108856133554
81,0.0180044433814129,-0.016043858152268,0.069997763560408,0.0281162101404741,0.299041491289556,0.0692473010107963
82,0.0180096815761628,-0.0160440004256856,0.0700083240765235,0.0364269132384567,0.300123380977468,0.0669811276609652
83,0.0180122527597304,-0.0160363747800969,0.0700142154770118,0.046292421269218,0.30197093726415,0.0653704197058708
84,0.0180190895021468,-0.0160297874972048,0.0700279623963698,0.0576355178655652,0.304624625676498,0.0637686553201891
85,0.018023408660365,-0.016018953250311,0.0700370879339584,0.0702442573840021,0.307969564787376,0.0614533466279989
86,0.0180216444156474,-0.0160037739143815,0.0700308430691738,0.0838428358887321,0.311839115115797,0.0582491045866833
87,0.0180042774136123,-0.0159865493841101,0.0700065278864161,0.0981788369570726,0.316040067715379,0.0545963469493814
88,0.0179936446949706,-0.0159832887418202,0.0699982832738253,0.113000418022685,0.320398744424417,0.0507837665567549
89,0.0180007220161413,-0.0159769835479741,0.0700098372319546,0.12808880355445,0.324833110355802,0.0468645214424547
90,0.0180070810278,-0.0159716013383173,0.0700162717893097,0.143263006463083,0.329302543890285,0.0428986773230946
91,0.0180167453206878,-0.0159789768577179,0.0700270528077171,0.158355148227514,0.333738777198481,0.038871404321761
92,0.018000024860315,-0.0159782131206653,0.0700107818255965,0.173210604100902,0.338057436879827,0.0347465860713282
93,0.0179755682840062,-0.0159661363759621,0.0699759017671095,0.187714388146192,0.342122885226104,0.0306707617407516
94,0.0179683517137278,-0.015966206795684,0.069967159907057,0.201800713144467,0.345830276393541,0.0269003505980096
95,0.0179712078160872,-0.0159684828670171,0.0699669981579407,0.215385681959915,0.349159640057494,0.0235234159992794
96,0.0179777436357658,-0.0159711928699723,0.0699745106263158,0.228273622132038,0.352130408167514,0.0202714939840191
97,0.0179849672912491,-0.0159758477786287,0.069986194520564,0.240245941049394,0.354796521734417,0.0167460767148106
98,0.0179839357134399,-0.0159682514812699,0.0699850740508577,0.251198186599072,0.357145374901703,0.0128992114100106
99,0.0179781321734029,-0.015969692367309,0.0699739910324878,0.261198430676476,0.359077029603643,0.00922403769048395
100,0.0179633367460783,-0.0159699177451052,0.0699566118077318,0.270351959066968,0.360574673927445,0.00619283576337565
101,0.0179588366834339,-0.0159753885511294,0.0699557680933478,0.2787032879412,0.361788981679931,0.00388281290815465
102,0.0179636574841831,-0.0159730976407835,0.0699630986513952,0.286348357272047,0.362878944143641,0.00230863703563516
103,0.0179744801904374,-0.0159718278065483,0.0699770711031668,0.293401805523635,0.363942933121021,0.0014707877829131
104,0.0179734365706223,-0.0159773844242773,0.0699784324553365,0.299887765197428,0.365019554564188,0.00111651314164106
105,0.0179752599456882,-0.0159789408706282,0.0699829820302784,0.305794548543238,0.366119303193165,0.000823110683664162
106,0.0179591219592731,-0.0159694160100075,0.0699675532607347,0.311221534000794,0.367259492738876,0.000445703437036286
107,0.0179541440285973,-0.0159675715587551,0.0699531666907812,0.316346578057559,0.368426569513138,0.000176663541761047
108,0.017964137716762,-0.0159657323962048,0.0699596251284195,0.321267144412976,0.369630123237224,0.000134348063848973
109,0.0179583610024026,-0.0159689166329814,0.0699648213457959,0.325982099232233,0.37085431868967,0.000323234690404652
110,0.0179594101456285,-0.0159562075221061,0.0699700809732156,0.330419960268037,0.371983236920136,0.000724537007633645
111,0.01795683485498,-0.0159544763534407,0.0699671186355038,0.334435857369834,0.372868418469497,0.00131566492137514
112,0.0179635250829866,-0.0159512953368914,0.0699737967908328,0.337894232117728,0.373460690543909,0.00211250676179404
113,0.0179553616908689,-0.0159531313605453,0.0699657331169143,0.340707679260636,0.37387712888133,0.00312018301466034
114,0.0179465567610135,-0.01595765056094,0.0699588939991476,0.342821383424298,0.374305373809246,0.00435692721394332
115,0.0179424388299445,-0.0159598066672747,0.0699595290275933,0.344248818011515,0.374932490361968,0.0059659058688345
116,0.0179414856990847,-0.0159494151085365,0.0699679593113511,0.345519270685437,0.37578233355237,0.00828329171221909
117,0.0179437448115741,-0.015945738920997,0.0699718796095944,0.347230510286836,0.376730354591143,0.0105492529180798
118,0.0179411880727357,-0.0159478988395614,0.069980198145717,0.348644244160416,0.377423368207294,0.0108798465308357
119,0.0179318095683514,-0.0159393579725965,0.0699784943143102,0.349425412743242,0.37773569699946,0.00986751281172621
120,0.0179226916131899,-0.0159290412910188,0.069977458012394,0.350023129984765,0.378053061583639,0.00849397013144611
121,0.0179153858395654,-0.0159310665695441,0.0699851650859245,0.350545425269277,0.378353177264659,0.00671855820295811
122,0.0179068796870541,-0.0159442978309178,0.0699874360011793,0.351068273153135,0.37852803037376,0.0049105758665707
123,0.0179011023628075,-0.0159554310454871,0.0699910022265996,0.351566974232354,0.378713126814801,0.00304111527353004
124,0.017888507884581,-0.0159637240189445,0.0699866582073488,0.352125240599229,0.378960705852455,0.00121293618504819
125,0.0178788868512972,-0.0159613903790598,0.0699852968301271,0.352796774271653,0.379288949162432,-0.000507052007083054
126,0.0178645889651982,-0.0159532900019672,0.0699700102451601,0.353536144833248,0.379650324654217,-0.00219605351443952
127,0.0178297772948499,-0.0159404766883064,0.069941527501064,0.354239144406121,0.380075665802877,-0.004021235249529
128,0.0182443978745431,-0.0160799266051803,0.0701514528747582,0.35495324265088,0.380571513445374,-0.00591144216455232
129,0.0187714010143505,-0.016199069720308,0.0704304333956665,0.34060514839736,0.373491201415112,0.0139065841006215
130,0.0194100691562579,-0.0162622115741312,0.0707567257257058,0.33971622293869,0.373019411416144,0.0264303548579718
131,0.0202871516263857,-0.0161168512514623,0.0711801377969061,0.339815119639261,0.37328704823286,0.0350703092535797
132,0.0217908583709039,-0.0156044574885219,0.0717907385141244,0.339741254898187,0.37376354667851,0.0414400648230089
133,0.0243049224712439,-0.0149471673149721,0.0726749685532725,0.339666505847881,0.374739619587232,0.0466381766117369
134,0.0278591825029491,-0.0142083829250318,0.0736506790537643,0.339606023066789,0.37598510411124,0.0508851947593108
135,0.0326465250146468,-0.0128745652079579,0.0743958441703232,0.339487178245833,0.377169221903775,0.0543110147294839
136,0.039397413119128,-0.0102545967798119,0.0745414160390172,0.339327843466834,0.378222896088453,0.0571429490066324
137,0.0486397758950975,-0.0063595286812017,0.0732872184029154,0.339147964827247,0.379518290562322,0.0596011550336673
138,0.0603037647406282,-0.00207822607487124,0.0700258736921248,0.338938885196477,0.380704627684977,0.0616415096283727
139,0.0744332485313084,0.00205401433470418,0.0659980231781758,0.338740310627757,0.381510623730385,0.0633635324608333
140,0.0909250248987036,0.00592016190869273,0.0630926486633897,0.338560663591472,0.382522520783675,0.0649684199646369
141,0.109462592752767,0.00947858011292551,0.0619770196919845,0.338381683086455,0.383427392618213,0.0663415515993269
142,0.130055670939854,0.012850506986889,0.0624100842412743,0.338246365723412,0.383947514517202,0.0675375776488445
143,0.152703087346282,0.0161612133355893,0.0636451251989125,0.338105034891541,0.384571941552775,0.0686610432897111
144,0.177246137716904,0.0196796893754005,0.0650092985359383,0.337920188660154,0.385323088438701,0.0696909181181216
145,0.203384845954061,0.0236845845844358,0.0660565584986071,0.337708794319288,0.386318967575773,0.0706463361524885
146,0.230809662541627,0.0281271148513481,0.0662724745469634,0.337432553317991,0.387597017825149,0.0715209968604385
147,0.259224690719633,0.0325604392095,0.0653804273575723,0.337148810711958,0.389179550869708,0.07240762145977
148,0.288274737438189,0.0363943426417942,0.0636283120083293,0.336870211845129,0.390716401330054,0.0732427368814915
149,0.317550149834828,0.0391793671276605,0.0614829181243213,0.336590042039909,0.392157808110668,0.0739940421710034
150,0.346684762189983,0.040736886836474,0.0597572859690565,0.336362767927426,0.39312564664309,0.0746427112224975
151,0.375410715171001,0.0412210739373737,0.0592371826891264,0.33618323698865,0.393999627888117,0.075262735532665
152,0.403512540202493,0.0410035855714354,0.0598207036270452,0.336111033337004,0.394254041329593,0.0758360231653906
153,0.430839737167341,0.0405172630683126,0.0605982801739734,0.336126249721088,0.393983086509931,0.0763460930160347
154,0.45719965571138,0.0401036892841659,0.060239462190795,0.336146614206863,0.393703190957679,0.0767928466446782
155,0.482301689954625,0.0399929461381044,0.0577387560105622,0.336136395258282,0.393639446878959,0.0772092396830319
156,0.506015239684602,0.0402855176434031,0.053571290451815,0.336259657852926,0.392793627509636,0.0775204500271184
157,0.528324929386714,0.0409743093263654,0.0490787738270801,0.336412744728714,0.391981357036483,0.0778600819425403
158,0.549174510837299,0.0419931434559583,0.0453127265008603,0.3366556076992,0.390687407149548,0.0782443605666684
159,0.568464057914762,0.0431894927015927,0.0427881011069456,0.336852510407916,0.389725338655871,0.0786123438332409
160,0.586069712560219,0.0443447275599574,0.0415708357302832,0.337028488511159,0.389073801192352,0.0789504623300979
161,0.601854085886902,0.0451951440921239,0.0413146591856851,0.336994940626837,0.389486514491588,0.0792801968811018
162,0.615552499796711,0.0455811584592179,0.0411577846997549,0.337196336188114,0.388473745262484,0.0796238263809618
163,0.626765678653093,0.0455267684606549,0.0403321229473477,0.336977901144717,0.389976700241798,0.0799149680867013
164,0.635444952791121,0.0452391605406574,0.0394111295130539,0.336900478946018,0.39043258498079,0.080174348204948
165,0.641812485028146,0.0451139682816797,0.0396885184103838,0.336836681509488,0.391037787205738,0.0803958929690289
166,0.645838465772097,0.045466958462913,0.0425890374439419,0.337226124151841,0.389073458051765,0.0805949689257208
167,0.647484674418848,0.0460336155514339,0.0484168558461867,0.337607317037253,0.3873474047938,0.0807556751001536
168,0.648518995160166,0.0465912510488021,0.0554046207132505,0.338426054922213,0.383217214198302,0.0809365627475017
169,0.650404463430883,0.0467737764397046,0.0603769542525494,0.338891506424856,0.381330666027957,0.081078361706082
170,0.651761086470422,0.0463278875264887,0.0630037196353978,0.339358817206954,0.379522518877733,0.0812099928426677
171,0.652383823532219,0.0455247763548623,0.064955637293427,0.339862980758235,0.377666746064241,0.0813181425375476
172,0.653007083836992,0.0448399514335541,0.0665415637292988,0.340490918576542,0.375230800538452,0.0814032698543786
173,0.653492637435385,0.0443991178283642,0.0678924206101124,0.34110906749832,0.372871943210748,0.0815115350690248
174,0.658970802676009,-0.0168757654668969,0.0660091378351932,0.341815229295955,0.369875359611756,0.0816092926328888
175,0.663366895682305,-0.0548116917731952,0.0647028617668584,0.342913235657827,0.364527310793707,0.0816428458193992
176,0.665604086442939,-0.0729550363068249,0.0637727661550471,0.344851700864433,0.354610340369128,0.0815825717543334
177,0.66601613767026,-0.0819870926170994,0.0625045927650179,0.345200735384225,0.35412946380076,0.0812114750476065
178,0.666877215339947,-0.0901161532532739,0.0618611451400648,0.345655617081488,0.352527520368877,0.0809689192917829
179,0.666885864895099,-0.0904352072544512,0.0615297958354427,0.346636177656137,0.349807435117644,0.0807572777950636
180,0.666720362388789,-0.0896779756116561,0.0612281602333452,0.348906331585992,0.346231743094437,0.0804315987976557
181,0.666615324034719,-0.0896462353571247,0.0609328913717559,0.353410806297581,0.341502900602495,0.0796974462128998
182,0.666862022786451,-0.0920484566438491,0.0606967738132347,0.359797495218364,0.3356955445251,0.0781887122970842
183,0.667282564725878,-0.0959104275737702,0.0604412254406173,0.367399155422567,0.329794253832363,0.0749333832506502
184,0.667583582941204,-0.0992286942489326,0.0601688524194095,0.377063983981709,0.324348124254856,0.0703947277513888
185,0.667588235607786,-0.100097020008202,0.0600455827109375,0.389225786361336,0.31936019569557,0.0666686354500735
186,0.667556839041388,-0.100595570419531,0.0599125452407161,0.403903793369035,0.315270249309375,0.0644761726918968
187,0.667396907453886,-0.100445983089941,0.0596868430969285,0.421524531639339,0.312564954814663,0.0631988660897074
188,0.666997651447322,-0.0987161614085146,0.0593853225915791,0.442366874819352,0.311346703623925,0.0619705453054519
189,0.666759563103018,-0.0980575785848429,0.0590947409008665,0.466288852406886,0.311479393037037,0.0606283208262443
190,0.666695141675851,-0.0986551496308152,0.0588170658962764,0.49273195078416,0.312633135964093,0.0595044184720901
191,0.666734142085158,-0.0998285713065014,0.0586168062310349,0.521028431376701,0.314424688865971,0.0585633086817693
192,0.666448547827006,-0.0990924510229001,0.0583557212847427,0.550653850219487,0.316585162679107,0.0574950431483838
193,0.666530491976872,-0.100219145286989,0.058230819438957,0.581204175225104,0.318989518495526,0.0562282036343136
194,0.666488526791707,-0.10079783984052,0.0580929713503611,0.61229871106193,0.321532900030062,0.0548190161803354
195,0.666354549002099,-0.100605077541971,0.0578882713820002,0.643572850351825,0.324271130079867,0.0528293488491587
196,0.666020782061599,-0.0989652847797503,0.0576440523285487,0.674539824599393,0.32748927289016,0.04945546252116
197,0.665612307503874,-0.0969050372268777,0.0573463790103295,0.704741359722374,0.331256191772606,0.044771181192103
198,0.665173208148414,-0.0946137066401689,0.0570147942777596,0.733893593678468,0.335302051513519,0.0395264440462444
199,0.665314311399838,-0.0965659949997528,0.0566249618876187,0.761799379651555,0.339278705654239,0.0341717886165662
200,0.665679812568537,-0.0996391379908947,0.0564567364482857,0.788395074253215,0.342881730614897,0.0291166752837811
201,0.665528313342076,-0.0994426357664193,0.0561438901062051,0.813664521163615,0.346198444206698,0.0251018497854592
202,0.665347979350094,-0.0986686230816414,0.0558471059319175,0.837395622967151,0.349333133619585,0.0220354816433229
203,0.665149581299877,-0.0977327325101503,0.0555137397636262,0.85930076682584,0.35193582685069,0.0188670009307191
204,0.665022955240917,-0.0971348072275609,0.0551990378438485,0.879311193022689,0.353807525535757,0.0151463126275643
205,0.664738264913959,-0.095370428993958,0.0548652232557182,0.897580364234,0.355135616786267,0.0112040294794445
206,0.664256107290592,-0.0918948535507519,0.0545812158879687,0.914236277255888,0.356127321926637,0.0074457133201818
207,0.663646562289812,-0.0873646638918101,0.0542835037996092,0.929328163727994,0.356800516844306,0.00420400155050818
208,0.662459181600411,-0.078824987778535,0.0536964809714892,0.942964818850576,0.357115600663804,0.00198414997806222
209,0.661279838788448,-0.0698511477256183,0.0532008356400782,0.955101491185778,0.357028535956944,0.000990953702547715
210,0.660227683189623,-0.061638506718409,0.0527635776261624,0.965265624752737,0.356499540999644,0.000426993326070241
211,0.659430777172512,-0.0551381488407452,0.052456668209281,0.973276980387504,0.355786620152402,0.000198594723780446
212,0.658819282460949,-0.0500327226680801,0.052238773958384,0.979177195895118,0.355312245333815,0.00161112156585269
213,0.65819849809249,-0.0450176338825217,0.0520386645390112,0.982586905739335,0.355214020724191,0.00534268754318935
214,0.657482660623841,-0.0392897948483233,0.0518357305159597,0.984272691970655,0.354880519727104,0.0101789506882851
215,0.6564573001614,-0.0311963617092989,0.0516068500093085,0.986315556983724,0.353358320432923,0.0147377943296175
216,0.657046536857275,-0.0316455050003914,0.0518933254854995,0.989453371324866,0.351890158731463,0.0195141726190722
217,0.657879550694758,-0.0321495689243424,0.0522846816616438,0.991921256979896,0.352492333171733,0.0223492918057037
218,0.658774444034561,-0.032684058202075,0.0526773416000265,0.993191809197938,0.353882201100415,0.0225415122936813
219,0.659389026116861,-0.0331496311669588,0.0528934075828924,0.994377532482066,0.354778400843029,0.0222794713967101
220,0.659832364464983,-0.0334517921133045,0.0530235845521605,0.99531022958495,0.355420132271278,0.0213090527103657
221,0.660450612573827,-0.0334905274907336,0.0532324053390299,0.990120843441502,0.375949403167915,0.0298064904553655
222,0.66144917494781,-0.0330304299520801,0.0535884798615223,0.988241539452674,0.392408548036948,0.0365503365300217
223,0.663053898419896,-0.0318198579487412,0.0541801713003217,0.987089120574853,0.406922671952097,0.0420232625200218
224,0.665430461145497,-0.0298195488741601,0.0550754381077751,0.985987222367003,0.426807186987042,0.0463554788130104
225,0.66838895200082,-0.0274248509851806,0.0560305064919744,0.98476131913853,0.448060435801969,0.0495947173882268
226,0.672246868641357,-0.025153446368199,0.0569539005238558,0.983885276246022,0.461026363489406,0.0520198955128919
227,0.677958538236356,-0.0226946769112642,0.0577792311257269,0.983528482850002,0.462997727397527,0.0539861259039246
228,0.685808571388596,-0.0191003401229118,0.0577369171328989,0.98322227884509,0.460078195551856,0.0552198834915345
229,0.69558836332747,-0.0144732652605632,0.0559717433886851,0.982984517019617,0.458224350087509,0.0563209373726431
230,0.707354027072451,-0.00982457467332348,0.0525296700957486,0.982913289308803,0.453847300769516,0.0573360186308476
231,0.721280326295324,-0.00556478952237513,0.0490811695244781,0.982913761783787,0.449352333535451,0.0583023730571202
232,0.737302188136897,-0.00168130872495756,0.0473547660921802,0.982920426744426,0.444896800019656,0.0591687263110066
233,0.755502064249584,0.00173596476243006,0.0472660040787853,0.982889698190125,0.442878624200773,0.0600435850176265
234,0.776259415395423,0.00447597708285785,0.0477409964284914,0.982859292674669,0.441656980035611,0.0608931388689221
235,0.799743181046753,0.00627293124775298,0.0481017732765366,0.982804600899011,0.441240610995186,0.0616284125154654
236,0.8256483604192,0.0072462247023402,0.0484569708331037,0.982690434657488,0.441825454036302,0.0622700684658127
237,0.853373246318241,0.00784287953012336,0.0492188060005691,0.9825838328123,0.441313275988331,0.0627219031251239
238,0.88238391381396,0.00827923632245359,0.0505945464430663,0.982432816334361,0.442724827990045,0.0632405643084059
239,0.912389598155987,0.00862696680385635,0.052642058878328,0.982273454407331,0.445017937143562,0.0637962648651192
240,0.943232005424658,0.00891429102752898,0.0548969635370673,0.982083485244578,0.447721585007565,0.0642827431038757
241,0.974770606656385,0.00906368944514546,0.0558799093027051,0.98194087549741,0.449143437284167,0.0646679689288969
242,1.00659739941011,0.00888184931666164,0.0546371590895504,0.981886234344386,0.449682736832752,0.0651597886639062
243,1.03816826703707,0.00824749719754861,0.051974280841252,0.981792454214199,0.451189035825138,0.065625092481773
244,1.06917549836896,0.0071470796977528,0.0491733665826937,0.981710182158366,0.451812046066154,0.0659895419488633
245,1.09943957299274,0.00542501350519834,0.0468895168481908,0.981671862119215,0.451514800183799,0.0663228496035392
246,1.12889369582915,0.00299244665994045,0.045462664276918,0.981666782846622,0.451322728013855,0.0666945662341396
247,1.15751781808187,-4.16117690129877e-05,0.0450364181140934,0.98173041088462,0.448813879919213,0.0669776074907759
248,1.18516972249825,-0.00346476368916027,0.0450226294851327,0.981774490016452,0.447039147927111,0.0672466993806819
249,1.2115711815505,-0.00711125751281749,0.0444742515534572,0.981844457784253,0.445096992882463,0.0675307203997826
250,1.23640660586048,-0.0107468318310983,0.0426052663032804,0.981937184254232,0.442967789075806,0.0678241041663901
251,1.25948850378338,-0.0140981297185348,0.0392405489009252,0.982153319703812,0.437940138428717,0.0680516004486166
252,1.28089062404467,-0.0170772590992728,0.0351833502348526,0.982414944704153,0.431741174497292,0.0682285939948621
253,1.30071041017098,-0.0196790042253603,0.031275213875927,0.982491558913104,0.429228132136232,0.0683663548853317
254,1.31886930065069,-0.0219281154621797,0.0278381944397693,0.982449962625588,0.429129924051146,0.0684528733617872
255,1.33522302353172,-0.0239166437507404,0.0249895098307902,0.982449007515881,0.428320589476913,0.0685321766800876
